assistedflash,assister_name,assister_steamid,attacker_name,attacker_steamid,attackerblind,attackerinair,distance,dmg_armor,dmg_health,dominated,headshot,hitgroup,noreplay,noscope,penetrated,revenge,thrusmoke,tick,user_name,user_steamid,weapon,weapon_fauxitemid,weapon_itemid,weapon_originalowner_xuid,wipe,match
False,ZywOo,7.656119811366619e+16,flameZ,7.656119797883517e+16,False,False,13.02652,0,102,0,True,head,False,False,0,0,False,112646,kyxsan,76561198057282432,glock,17293822569105850372,34768596195.0,,0,falcons-vs-vitality-m1-inferno-p2
False,ZywOo,7.656119811366619e+16,ropz,7.656119799127232e+16,False,False,33.838104,5,10,0,False,chest,False,False,0,0,False,112705,NiKo,76561198041683378,glock,17293822569105195012,30219531045.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,kyousuke,7.656119903200622e+16,False,False,10.692231,1,31,0,False,stomach,False,False,0,0,False,118027,flameZ,76561197978835160,fiveseven,17293822569157165059,41775149460.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,mezii,7.656119797314069e+16,False,False,9.711362,3,23,0,False,right_arm,False,False,0,0,False,118196,kyousuke,76561199032006224,galilar,17293822569154478093,45146692066.0,,0,falcons-vs-vitality-m1-inferno-p2
False,ZywOo,7.656119811366619e+16,mezii,7.656119797314069e+16,False,False,7.1338224,0,119,0,True,head,False,False,0,0,False,118283,kyxsan,76561198057282432,galilar,17293822569154478093,45146692066.0,,0,falcons-vs-vitality-m1-inferno-p2
False,flameZ,7.656119797883517e+16,apEX,7.656119798974416e+16,False,False,30.299946,3,22,0,False,chest,False,False,0,0,False,124746,m0NESY,76561198074762801,galilar,17293822569155592205,31599054986.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,flameZ,7.656119797883517e+16,False,False,4.6017857,22,61,0,True,head,False,False,0,0,False,126740,TeSeS,76561197996678278,mac10,17293822569127084049,15568192430.0,,0,falcons-vs-vitality-m1-inferno-p2
False,flameZ,7.656119797883517e+16,apEX,7.656119798974416e+16,False,False,14.0758505,0,3,0,False,generic,False,False,0,0,False,126894,NiKo,76561198041683378,inferno,,,,0,falcons-vs-vitality-m1-inferno-p2
False,,,kyousuke,7.656119903200622e+16,False,False,8.909914,4,101,0,True,head,False,False,0,0,False,126934,apEX,76561197989744167,fiveseven,17293822569125773315,6030551108.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,ZywOo,7.656119811366619e+16,False,False,22.31916,0,139,0,True,head,False,False,0,0,False,127217,kyousuke,76561199032006224,ak47,17293822569150152711,30576196202.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,ZywOo,7.656119811366619e+16,False,False,18.28757,0,102,0,True,head,False,False,1,0,False,129556,kyxsan,76561198057282432,ak47,17293822569150152711,30576196202.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,flameZ,7.656119797883517e+16,False,False,20.775064,0,116,0,True,head,False,False,0,0,False,137140,TeSeS,76561197996678278,galilar,17293822569155592205,31599054986.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,ZywOo,7.656119811366619e+16,False,False,3.6873808,0,143,0,True,head,False,False,0,0,False,137517,NiKo,76561198041683378,ak47,17293822569150152711,30576196202.0,,0,falcons-vs-vitality-m1-inferno-p2
False,TeSeS,7.656119799667827e+16,m0NESY,7.65611980747628e+16,False,False,7.48299,1,111,0,False,chest,False,False,0,0,False,137557,flameZ,76561197978835160,awp,17293822569114107913,23868627506.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,mezii,7.656119797314069e+16,False,False,4.6414285,16,111,0,True,head,False,False,0,0,False,137633,m0NESY,76561198074762801,ak47,17293822569117515783,39870461484.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,NiKo,7.656119804168338e+16,False,False,18.494745,18,84,0,True,head,False,False,0,0,False,147425,mezii,76561197973140692,m4a1_silencer,17293822569119350844,35051087783.0,,0,falcons-vs-vitality-m1-inferno-p2
False,mezii,7.656119797314069e+16,ZywOo,7.656119811366619e+16,False,False,13.668725,3,21,0,False,chest,False,False,1,0,False,148218,NiKo,76561198041683378,ak47,17293822569150152711,30576196202.0,,0,falcons-vs-vitality-m1-inferno-p2
False,apEX,7.656119798974416e+16,ZywOo,7.656119811366619e+16,False,False,14.29475,1,13,0,False,right_arm,False,False,2,0,False,148458,kyxsan,76561198057282432,ak47,17293822569150152711,30576196202.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,m0NESY,7.65611980747628e+16,False,False,23.46752,1,110,0,False,chest,False,False,0,0,True,154559,ZywOo,76561198113666193,awp,17293822569125249033,40673344682.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,m0NESY,7.65611980747628e+16,False,False,26.790852,2,180,0,True,head,False,False,1,0,True,154871,apEX,76561197989744167,awp,17293822569125249033,40673344682.0,,0,falcons-vs-vitality-m1-inferno-p2
False,apEX,7.656119798974416e+16,flameZ,7.656119797883517e+16,False,False,13.0860615,4,34,0,False,stomach,False,False,0,0,False,156472,m0NESY,76561198074762801,ak47,17293822569150152711,30576196202.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,ropz,7.656119799127232e+16,False,False,23.659912,15,107,0,True,head,False,False,0,0,False,157201,kyousuke,76561199032006224,ak47,17293822569144582151,40342529944.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,flameZ,7.656119797883517e+16,False,False,7.7061863,0,143,0,True,head,False,False,0,0,False,157204,kyxsan,76561198057282432,ak47,17293822569150152711,30576196202.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,TeSeS,7.656119799667827e+16,False,False,18.674757,6,30,0,False,stomach,False,False,0,0,False,157372,ropz,76561197991272318,m4a1_silencer,17293822569138618428,24993671061.0,,0,falcons-vs-vitality-m1-inferno-p2
False,flameZ,7.656119797883517e+16,mezii,7.656119797314069e+16,False,False,17.829926,0,140,0,True,head,False,False,0,0,False,158811,NiKo,76561198041683378,ak47,17293822569117515783,39870461484.0,,0,falcons-vs-vitality-m1-inferno-p2
False,NiKo,7.656119804168338e+16,TeSeS,7.656119799667827e+16,True,False,37.681484,0,7,0,False,generic,False,False,0,0,False,159044,mezii,76561197973140692,inferno,,,,0,falcons-vs-vitality-m1-inferno-p2
False,kyxsan,7.656119805728243e+16,TeSeS,7.656119799667827e+16,False,False,15.779951,3,27,0,False,chest,False,False,0,0,False,160076,flameZ,76561197978835160,ak47,17293822569144582151,40342529944.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,NiKo,7.656119804168338e+16,False,False,11.8396,5,25,0,False,chest,False,False,0,0,False,163771,flameZ,76561197978835160,m4a1_silencer,17293822569167192124,27275000159.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,mezii,7.656119797314069e+16,False,False,12.311208,0,141,0,True,head,False,False,0,0,False,163802,NiKo,76561198041683378,ak47,17293822569117515783,39870461484.0,,0,falcons-vs-vitality-m1-inferno-p2
False,NiKo,7.656119804168338e+16,TeSeS,7.656119799667827e+16,False,False,10.210802,5,25,0,False,chest,False,False,0,0,False,163833,mezii,76561197973140692,m4a1_silencer,17293822569138618428,24993671061.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,kyousuke,7.656119903200622e+16,False,False,18.401787,0,26,0,False,left_leg,False,False,0,0,False,164257,ropz,76561197991272318,m4a1_silencer,17293822569119547452,46451558722.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,TeSeS,7.656119799667827e+16,False,False,17.243824,5,24,0,False,chest,False,False,0,0,False,167039,ZywOo,76561198113666193,m4a1_silencer,17293822569138618428,24993671061.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,apEX,7.656119798974416e+16,False,False,11.42234,0,142,0,True,head,False,False,0,0,False,167442,kyousuke,76561199032006224,ak47,17293822569122496519,46849942115.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,apEX,7.656119798974416e+16,False,False,11.606957,0,141,0,True,head,False,False,0,0,False,168270,TeSeS,76561197996678278,ak47,17293822569122496519,46849942115.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,apEX,7.656119798974416e+16,False,False,18.09234,15,108,0,True,head,False,False,0,0,False,169823,kyxsan,76561198057282432,ak47,17293822569122496519,46849942115.0,,0,falcons-vs-vitality-m1-inferno-p2
False,TeSeS,7.656119799667827e+16,m0NESY,7.65611980747628e+16,False,False,10.567898,1,111,0,False,chest,False,False,0,0,False,169867,apEX,76561197989744167,awp,17293822569125249033,40673344682.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,m0NESY,7.65611980747628e+16,False,False,20.987547,1,110,0,False,chest,False,False,0,0,True,174617,ropz,76561197991272318,awp,17293822569125249033,40673344682.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,kyousuke,7.656119903200622e+16,False,False,28.89766,17,80,0,True,head,False,False,0,0,False,174618,ZywOo,76561198113666193,m4a1_silencer,17293822569126297660,30597131242.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,m0NESY,7.65611980747628e+16,False,False,10.9039345,1,139,0,False,stomach,False,False,0,0,False,174750,flameZ,76561197978835160,awp,17293822569125249033,40673344682.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,TeSeS,7.656119799667827e+16,False,False,10.159868,1,9,0,False,chest,False,False,1,0,False,174928,apEX,76561197989744167,m4a1_silencer,17293822569138618428,24993671061.0,,0,falcons-vs-vitality-m1-inferno-p2
False,TeSeS,7.656119799667827e+16,m0NESY,7.65611980747628e+16,False,False,11.472075,1,139,0,False,stomach,False,False,0,0,False,175073,mezii,76561197973140692,awp,17293822569125249033,40673344682.0,,0,falcons-vs-vitality-m1-inferno-p2
False,kyxsan,7.656119805728243e+16,kyousuke,7.656119903200622e+16,False,False,22.494448,17,83,0,True,head,False,False,0,0,False,181049,ZywOo,76561198113666193,m4a1_silencer,17293822569167192124,27275000159.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,ropz,7.656119799127232e+16,False,False,26.583982,3,27,0,False,chest,False,False,0,0,True,183767,kyxsan,76561198057282432,ak47,17293822569144582151,40342529944.0,,0,falcons-vs-vitality-m1-inferno-p2
False,NiKo,7.656119804168338e+16,kyousuke,7.656119903200622e+16,True,False,9.066168,18,88,0,True,head,False,False,0,0,False,183885,mezii,76561197973140692,m4a1_silencer,17293822569167192124,27275000159.0,,0,falcons-vs-vitality-m1-inferno-p2
False,apEX,7.656119798974416e+16,ropz,7.656119799127232e+16,False,False,15.3438015,4,34,0,False,stomach,False,False,0,0,False,183950,kyousuke,76561199032006224,ak47,17293822569144582151,40342529944.0,,0,falcons-vs-vitality-m1-inferno-p2
True,TeSeS,7.656119799667827e+16,NiKo,7.656119804168338e+16,False,False,7.631097,16,110,0,True,head,False,False,0,0,False,185807,flameZ,76561197978835160,ak47,17293822569179447303,37225099379.0,,0,falcons-vs-vitality-m1-inferno-p2
False,flameZ,7.656119797883517e+16,ropz,7.656119799127232e+16,False,False,37.742985,3,26,0,False,chest,False,False,0,0,False,185889,NiKo,76561198041683378,ak47,17293822569144582151,40342529944.0,,0,falcons-vs-vitality-m1-inferno-p2
False,TeSeS,7.656119799667827e+16,m0NESY,7.65611980747628e+16,False,False,29.241812,1,109,0,False,chest,False,False,0,0,False,186187,apEX,76561197989744167,awp,17293822569125249033,40673344682.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,TeSeS,7.656119799667827e+16,False,False,28.304272,3,26,0,False,right_arm,False,False,0,0,False,186269,ropz,76561197991272318,ak47,17293822569150152711,30576196202.0,,0,falcons-vs-vitality-m1-inferno-p2
False,ZywOo,7.656119811366619e+16,flameZ,7.656119797883517e+16,False,False,15.638918,4,34,0,False,stomach,False,False,0,0,False,190817,m0NESY,76561198074762801,ak47,17293822569150152711,30576196202.0,,0,falcons-vs-vitality-m1-inferno-p2
False,mezii,7.656119797314069e+16,flameZ,7.656119797883517e+16,False,False,5.7610235,5,35,0,False,stomach,False,False,0,0,True,191023,kyxsan,76561198057282432,ak47,17293822569150152711,30576196202.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,mezii,7.656119797314069e+16,False,False,29.952162,1,109,0,False,chest,False,False,0,0,True,191588,kyousuke,76561199032006224,awp,17293822569125249033,40673344682.0,,0,falcons-vs-vitality-m1-inferno-p2
False,NiKo,7.656119804168338e+16,kyousuke,7.656119903200622e+16,False,False,4.723303,5,26,0,False,chest,False,False,0,0,False,203455,mezii,76561197973140692,m4a1_silencer,17293822569119547452,46451558722.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,flameZ,7.656119797883517e+16,False,False,23.566278,15,108,0,True,head,False,False,0,0,False,203933,m0NESY,76561198074762801,ak47,17293822569150152711,30576196202.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,TeSeS,7.656119799667827e+16,False,False,12.592651,18,87,0,True,head,False,False,0,0,False,204127,flameZ,76561197978835160,m4a1_silencer,17293822569138618428,24993671061.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,ropz,7.656119799127232e+16,False,False,3.4292803,16,111,0,True,head,False,False,0,0,False,204148,TeSeS,76561197996678278,ak47,17293822569144582151,40342529944.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,apEX,7.656119798974416e+16,False,False,10.989622,0,142,0,True,head,False,False,0,0,False,205473,kyousuke,76561199032006224,ak47,17293822569150152711,30576196202.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,ropz,7.656119799127232e+16,False,False,29.944359,0,26,0,False,left_leg,False,False,0,0,False,205684,kyxsan,76561198057282432,ak47,17293822569144582151,40342529944.0,,0,falcons-vs-vitality-m1-inferno-p2
False,apEX,7.656119798974416e+16,ropz,7.656119799127232e+16,False,False,29.025202,3,26,0,False,chest,False,False,0,0,False,206236,NiKo,76561198041683378,ak47,17293822569144582151,40342529944.0,,0,falcons-vs-vitality-m1-inferno-p2
False,,,ZywOo,7.656119811366619e+16,False,False,18.737242,0,107,0,True,head,False,False,0,0,False,2985,kyxsan,76561198057282432,elite,17293822569105784834,11081995323.0,,0,falcons-vs-vitality-m2-train
True,mezii,7.656119797314069e+16,flameZ,7.656119797883517e+16,False,False,5.784877,0,135,0,True,head,False,False,0,0,False,3172,kyousuke,76561199032006224,usp_silencer,17293822569135734845,34768257646.0,,0,falcons-vs-vitality-m2-train
False,,,m0NESY,7.65611980747628e+16,False,False,3.9223666,0,115,0,True,head,False,False,0,0,False,3252,flameZ,76561197978835160,glock,17293822569105850372,39894292290.0,,0,falcons-vs-vitality-m2-train
False,,,mezii,7.656119797314069e+16,False,False,31.743559,0,111,0,True,head,False,False,0,0,False,3255,NiKo,76561198041683378,usp_silencer,17293822569121710141,42100201314.0,,0,falcons-vs-vitality-m2-train
False,,,m0NESY,7.65611980747628e+16,False,False,8.202495,0,108,0,True,head,False,False,0,0,True,3341,apEX,76561197989744167,glock,17293822569105850372,39894292290.0,,0,falcons-vs-vitality-m2-train
False,,,ropz,7.656119799127232e+16,False,False,8.4619,0,132,0,True,head,False,False,0,0,False,3718,m0NESY,76561198074762801,usp_silencer,17293822569135734845,43490047096.0,,0,falcons-vs-vitality-m2-train
False,,,ropz,7.656119799127232e+16,False,False,5.5410323,0,135,0,True,head,False,False,0,0,False,3754,TeSeS,76561197996678278,usp_silencer,17293822569135734845,43490047096.0,,0,falcons-vs-vitality-m2-train
False,,,apEX,7.656119798974416e+16,False,False,13.170259,0,36,0,False,stomach,False,False,0,0,False,10853,NiKo,76561198041683378,famas,17293822569161949194,33549714814.0,,0,falcons-vs-vitality-m2-train
False,NiKo,7.656119804168338e+16,TeSeS,7.656119799667827e+16,False,False,7.167,29,52,0,True,head,False,False,0,0,False,10919,apEX,76561197989744167,glock,17293822569165422596,23868644929.0,,0,falcons-vs-vitality-m2-train
False,apEX,7.656119798974416e+16,ropz,7.656119799127232e+16,False,False,14.770596,0,24,0,False,left_leg,False,False,0,0,False,10929,kyousuke,76561199032006224,m4a1,17293822569184952336,40249609943.0,,0,falcons-vs-vitality-m2-train
False,,,kyxsan,7.656119805728243e+16,False,False,16.662853,6,11,0,False,chest,False,False,0,0,False,10994,ropz,76561197991272318,glock,17293822569155067908,46678859058.0,,0,falcons-vs-vitality-m2-train
False,ropz,7.656119799127232e+16,flameZ,7.656119797883517e+16,False,False,15.882283,0,21,0,False,chest,False,False,0,0,False,11520,m0NESY,76561198074762801,mp9,17293822569149562914,27512960954.0,,0,falcons-vs-vitality-m2-train
False,ropz,7.656119799127232e+16,ZywOo,7.656119811366619e+16,False,False,25.65295,0,125,0,True,head,False,False,0,0,False,11642,TeSeS,76561197996678278,m4a1,17293822569184952336,33925791483.0,,0,falcons-vs-vitality-m2-train
False,mezii,7.656119797314069e+16,flameZ,7.656119797883517e+16,False,False,6.444107,0,31,0,False,stomach,False,False,0,0,False,11846,kyxsan,76561198057282432,mp9,17293822569149562914,27512960954.0,,0,falcons-vs-vitality-m2-train
False,kyousuke,7.656119903200622e+16,kyxsan,7.656119805728243e+16,False,False,15.325303,3,28,0,False,left_arm,False,False,0,0,False,18211,flameZ,76561197978835160,ak47,17293822569173942279,46678859076.0,,0,falcons-vs-vitality-m2-train
False,,,TeSeS,7.656119799667827e+16,False,False,5.1875854,16,111,0,True,head,False,False,0,0,False,18518,ZywOo,76561198113666193,ak47,17293822569165553671,23868618176.0,,0,falcons-vs-vitality-m2-train
False,NiKo,7.656119804168338e+16,m0NESY,7.65611980747628e+16,False,False,13.648853,0,141,0,True,head,False,False,0,0,False,18525,apEX,76561197989744167,ak47,17293822569121185799,39561621428.0,,0,falcons-vs-vitality-m2-train
False,,,NiKo,7.656119804168338e+16,False,False,33.79008,15,106,0,True,head,False,False,0,0,True,18725,mezii,76561197973140692,ak47,17293822569121185799,31980002385.0,,0,falcons-vs-vitality-m2-train
False,,,NiKo,7.656119804168338e+16,False,False,39.271244,3,26,0,False,right_arm,False,False,0,0,True,24702,apEX,76561197989744167,ak47,17293822569121185799,31980002385.0,,0,falcons-vs-vitality-m2-train
False,,,NiKo,7.656119804168338e+16,False,False,15.413275,0,141,0,True,head,False,False,0,0,False,24997,ropz,76561197991272318,ak47,17293822569121185799,31980002385.0,,0,falcons-vs-vitality-m2-train
False,,,flameZ,7.656119797883517e+16,False,False,6.6437845,6,18,0,False,stomach,False,False,0,0,False,25434,kyousuke,76561199032006224,mp9,17293822569104867362,43487623394.0,,0,falcons-vs-vitality-m2-train
False,,,ZywOo,7.656119811366619e+16,False,False,29.838491,4,21,0,False,chest,False,False,0,0,False,25623,m0NESY,76561198074762801,m4a1,17293822569184952336,33925791483.0,,0,falcons-vs-vitality-m2-train
False,ropz,7.656119799127232e+16,mezii,7.656119797314069e+16,False,False,10.714256,18,87,0,True,head,False,False,0,0,False,26418,NiKo,76561198041683378,m4a1_silencer,17293822569154609212,45413689283.0,,0,falcons-vs-vitality-m2-train
False,,,kyxsan,7.656119805728243e+16,False,False,15.527672,3,28,0,False,chest,False,False,0,0,False,26427,mezii,76561197973140692,ak47,17293822569173942279,46678859076.0,,0,falcons-vs-vitality-m2-train
False,m0NESY,7.65611980747628e+16,kyxsan,7.656119805728243e+16,False,False,12.043199,3,28,0,False,chest,False,False,0,0,False,28796,ZywOo,76561198113666193,ak47,17293822569173942279,46678859076.0,,0,falcons-vs-vitality-m2-train
False,,,flameZ,7.656119797883517e+16,False,False,20.326124,15,108,0,True,head,False,False,0,0,False,28834,kyxsan,76561198057282432,ak47,17293822569150152711,41166387524.0,,0,falcons-vs-vitality-m2-train
True,apEX,7.656119798974416e+16,flameZ,7.656119797883517e+16,False,False,3.7662795,16,111,0,True,head,False,False,0,0,False,32676,kyousuke,76561199032006224,ak47,17293822569150152711,41166387524.0,,0,falcons-vs-vitality-m2-train
False,,,flameZ,7.656119797883517e+16,False,False,6.6751885,16,110,0,True,head,False,False,0,0,False,32701,NiKo,76561198041683378,ak47,17293822569150152711,41166387524.0,,0,falcons-vs-vitality-m2-train
False,,,TeSeS,7.656119799667827e+16,False,False,20.743929,0,139,0,True,head,False,False,0,0,False,33212,ropz,76561197991272318,ak47,17293822569165553671,23868618176.0,,0,falcons-vs-vitality-m2-train
